age,housing,contact,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,nr.employed,y
26,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
34,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
47,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,1,0,93.994,-36.4,5191,1
57,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
28,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
60,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
48,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
47,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
48,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
54,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
44,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
52,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
31,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
44,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
52,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,1,0,93.994,-36.4,5191,1
42,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
31,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
29,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
44,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
59,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
37,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
49,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
54,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
56,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
34,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
31,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
53,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
33,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,1,0,93.994,-36.4,5191,1
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
60,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
33,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
47,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
48,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
43,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
37,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
50,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
59,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
52,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
40,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
47,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
44,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
55,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
30,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
35,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
34,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
50,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
57,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,3,0,93.994,-36.4,5191,1
40,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
41,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,unknown,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
49,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
23,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
43,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
49,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
56,yes,telephone,may,tue,4,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
37,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
53,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
24,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
34,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
59,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
54,no,telephone,may,tue,5,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
33,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
34,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
57,yes,telephone,may,tue,4,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
48,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
58,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
34,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
48,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
47,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
31,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
53,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
37,no,telephone,may,tue,5,0,93.994,-36.4,5191,0
50,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
46,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
43,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
41,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
52,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
37,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
41,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
46,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
47,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
35,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
30,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
58,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
34,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
55,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
55,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
45,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
55,yes,telephone,may,tue,5,0,93.994,-36.4,5191,0
49,unknown,telephone,may,tue,2,0,93.994,-36.4,5191,0
29,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
34,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
54,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
30,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
37,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
50,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
39,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
59,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
43,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
35,unknown,telephone,may,tue,3,0,93.994,-36.4,5191,0
46,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
27,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
47,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
31,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
32,yes,telephone,may,tue,1,0,93.994,-36.4,5191,0
54,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,1,0,93.994,-36.4,5191,0
48,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
44,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
43,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
56,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
47,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
48,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,yes,telephone,may,tue,2,0,93.994,-36.4,5191,1
36,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
49,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
50,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
27,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
46,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
33,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
54,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
52,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
53,yes,telephone,may,tue,6,0,93.994,-36.4,5191,0
49,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
42,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
49,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
59,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
51,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
57,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
52,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
26,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
35,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
51,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
43,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
60,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
57,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
35,no,telephone,may,tue,5,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
43,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
45,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,5,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
41,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
42,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
43,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
34,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
40,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
38,no,telephone,may,tue,4,0,93.994,-36.4,5191,0
48,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
27,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
24,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
47,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
48,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
31,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,4,0,93.994,-36.4,5191,0
41,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
49,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
56,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
49,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
47,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
44,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
48,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
55,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
59,yes,telephone,may,tue,5,0,93.994,-36.4,5191,0
44,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
46,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
38,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
29,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
31,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
30,no,telephone,may,tue,2,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
60,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
36,yes,telephone,may,tue,3,0,93.994,-36.4,5191,0
32,no,telephone,may,tue,3,0,93.994,-36.4,5191,0
39,yes,telephone,may,tue,2,0,93.994,-36.4,5191,0
30,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
39,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
37,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
39,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
46,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
43,no,telephone,may,wed,4,0,93.994,-36.4,5191,0
37,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
30,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
38,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
44,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
44,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
38,unknown,telephone,may,wed,2,0,93.994,-36.4,5191,0
30,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
37,unknown,telephone,may,wed,2,0,93.994,-36.4,5191,0
54,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
41,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
43,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
38,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
41,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
38,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
33,unknown,telephone,may,wed,3,0,93.994,-36.4,5191,0
32,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
30,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
30,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
36,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
38,unknown,telephone,may,wed,3,0,93.994,-36.4,5191,0
35,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
50,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
38,yes,telephone,may,wed,6,0,93.994,-36.4,5191,0
58,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
50,yes,telephone,may,wed,4,0,93.994,-36.4,5191,0
33,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
33,unknown,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
31,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
40,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
28,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
36,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
38,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
33,unknown,telephone,may,wed,1,0,93.994,-36.4,5191,0
39,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
47,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
47,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
35,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
42,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
36,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
35,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
36,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
56,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
26,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
57,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
39,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
50,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
52,unknown,telephone,may,wed,1,0,93.994,-36.4,5191,0
39,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
36,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
54,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
27,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
31,no,telephone,may,wed,1,0,93.994,-36.4,5191,1
31,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
28,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
30,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
52,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
37,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
30,yes,telephone,may,wed,6,0,93.994,-36.4,5191,0
45,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
54,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
49,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,no,telephone,may,wed,3,0,93.994,-36.4,5191,0
28,yes,telephone,may,wed,2,0,93.994,-36.4,5191,1
53,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
45,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
45,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
51,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
41,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,4,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
39,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
38,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
50,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
53,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
44,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
53,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
24,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
34,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
40,yes,telephone,may,wed,3,0,93.994,-36.4,5191,0
57,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
31,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
45,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
38,no,telephone,may,wed,2,0,93.994,-36.4,5191,0
41,yes,telephone,may,wed,1,0,93.994,-36.4,5191,1
47,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
42,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
35,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
40,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
42,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
34,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
48,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
35,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
33,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
37,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
42,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
46,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
37,yes,telephone,may,wed,1,0,93.994,-36.4,5191,1
40,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
40,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
59,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
43,no,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
44,yes,telephone,may,wed,1,0,93.994,-36.4,5191,1
41,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
28,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
48,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
31,yes,telephone,may,wed,1,0,93.994,-36.4,5191,0
27,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
43,yes,telephone,may,wed,2,0,93.994,-36.4,5191,0
